"","var","ID1","ID2","mean","median","pc2.5","pc97.5","overlap0","gel","DOY","TIMESTAMP"
"160","dYdX",132,1,0.0326526179203752,0.0597555831628967,-0.14889434109188,0.129663282804328,TRUE,2.28270469618929,216,2018-08-04 11:00:00
"161","dYdX",133,1,0.0255364823380669,0.0467056130712522,-0.13352752234022,0.123443330618104,TRUE,2.13509467375984,216,2018-08-04 12:00:00
"162","dYdX",134,1,0.04037451891175,0.0599142203741302,-0.116118278955341,0.154936596021536,TRUE,2.35988236171629,216,2018-08-04 13:00:00
"163","dYdX",135,1,0.093345579585744,0.10271188301382,-0.114298554624398,0.259232144366906,TRUE,3.53741155764328,216,2018-08-04 14:00:00
"164","dYdX",136,1,0.109991205064974,0.119908669561557,-0.125234684592096,0.294550805516378,TRUE,3.54985544646986,216,2018-08-04 15:00:00
"165","dYdX",137,1,0.0547161281129784,0.0863372786325559,-0.127810946721126,0.152144259997826,TRUE,2.16301841424487,217,2018-08-05 09:00:00
"166","dYdX",138,1,0.0456063346077409,0.0759089440828573,-0.121853228706212,0.132905747347633,TRUE,2.22024833333388,217,2018-08-05 10:00:00
"167","dYdX",139,1,0.036382067467209,0.0649115827827975,-0.130918895039083,0.123933047920155,TRUE,2.26609862350929,217,2018-08-05 11:00:00
"168","dYdX",140,1,0.0304400837452085,0.052842876060759,-0.119243990159765,0.122717507936101,TRUE,2.21279902159169,217,2018-08-05 12:00:00
"169","dYdX",141,1,0.0401534244978169,0.0608239712345429,-0.105032183060158,0.144921091951011,TRUE,2.2478950701409,217,2018-08-05 13:00:00
"170","dYdX",142,1,0.0963883206918267,0.111649310885272,-0.105971282114249,0.248460794613502,TRUE,3.40895628020413,217,2018-08-05 14:00:00
"171","dYdX",143,1,0.116758454852683,0.129591993976442,-0.114302161308316,0.297064825651391,TRUE,3.50864554495969,217,2018-08-05 15:00:00
"172","dYdX",144,1,0.0679276187618793,0.102724392392557,-0.114954206881939,0.163785490696002,TRUE,2.27056097104596,218,2018-08-06 09:00:00
"173","dYdX",145,1,0.0587127065497992,0.0915834053607727,-0.111543780715721,0.148913876932213,TRUE,2.38567000213874,218,2018-08-06 10:00:00
"174","dYdX",146,1,0.0445498139271947,0.0733747203760522,-0.129970677475599,0.144872251499778,TRUE,2.53118765078838,218,2018-08-06 11:00:00
